2607901	Tinus	2.03
2607950	Tributus	2.04
2608008	PadraoNacional	
2608107	Tributus	2.04
2608206	Fiorilli	2.00
2608255	PadraoNacional	
2608305	Tributus	2.04
2608453	Tributus	2.04
2608503	Fiorilli	2.00
2608701	Tributus	2.04
2608750	PadraoNacional	
2608800	Tributus	2.04
2609105	Tributus	2.04
2609402	Tributus	2.04
2609600	Tinus	2.03
2609709	Tributus	2.04
2609808	Fiorilli	2.00
2609907	Tributus	2.04
2610004	Tributus	2.04
2610202	Tributus	2.04
2610301	PadraoNacional	
2610509	PadraoNacional	
2610608	Tributus	2.04
2610707	Giss	2.04
2610905	Tributus	2.04
2611002	PadraoNacional	
2611101	EL	2.04
2611200	Tributus	2.04
2611309	Tributus	2.04
2611408	Tributus	2.04
2611533	PadraoNacional	
2611606	PadraoNacional	
2611705	Tributus	2.04
2611804	Tributus	2.04
2611903	PadraoNacional	
2612000	PadraoNacional	
2612109	Fiorilli	2.00
2612307	PadraoNacional	
2612455	Fiorilli	2.00
2612505	Tinus	2.03
2612554	Tributus	2.04
2612703	PadraoNacional	
2612802	PadraoNacional	
2612901	PadraoNacional	
2613107	Tributus	2.04
2613206	Tributus	2.04
2613701	Tributus	2.04
2613909	PadraoNacional	
2614006	Fiorilli	2.00
2614105	Tributus	2.04
2614204	PadraoNacional	
2614303	Tributus	2.04
2614600	PadraoNacional	
2614709	PadraoNacional	
2614857	Fiorilli	2.00
2615102	PadraoNacional	
2615300	Tributus	2.04
2615409	Tributus	2.04
2615508	PadraoNacional	
2615607	Fiorilli	2.00
2615904	PadraoNacional	
2616001	PadraoNacional	
2616100	Fiorilli	2.00
2616209	Tributus	2.04
2616308	Tributus	2.04
2616407	Tinus	2.03
2616506	Fiorilli	2.00
2700102	PadraoNacional	
2700201	PadraoNacional	
2700300	PadraoNacional	
2700409	PadraoNacional	
2700508	PadraoNacional	
2700607	PadraoNacional	
2700706	PadraoNacional	
2700805	PadraoNacional	
2700904	PadraoNacional	
2701001	PadraoNacional	
2701100	PadraoNacional	
2701357	Tributus	2.04
2701407	PadraoNacional	
2701605	PadraoNacional	
2701704	Tributus	2.04
2701803	PadraoNacional	
2701902	PadraoNacional	
2702009	PadraoNacional	
2702108	PadraoNacional	
2702207	PadraoNacional	
2702306	Betha	
2702355	PadraoNacional	
2702405	Agili	
2702504	PadraoNacional	
2702553	PadraoNacional	
2702603	PadraoNacional	
2702702	PadraoNacional	
2702801	PadraoNacional	
2702900	Fiorilli	2.00
2703007	PadraoNacional	
2703205	PadraoNacional	
2703304	Fiorilli	2.00
2703403	PadraoNacional	
2703502	Fiorilli	2.00
2703759	PadraoNacional	
2703809	PadraoNacional	
2703908	PadraoNacional	
2704104	PadraoNacional	
2704203	PadraoNacional	
2704302	Giss	2.04
2704500	Tributus	2.04
2704609	PadraoNacional	
2704708	Giss	2.04
2705200	Kalana	
2705309	PadraoNacional	
2705408	PadraoNacional	
2705507	PadraoNacional	
2705606	PadraoNacional	
2705705	Tributus	2.04
2705804	PadraoNacional	
2706000	PadraoNacional	
2706109	PadraoNacional	
2706208	PadraoNacional	
2706307	Agili	
2706406	PadraoNacional	
2706422	Kalana	
2706505	PadraoNacional	
2706604	PadraoNacional	
2706703	Tributus	2.04
2707008	PadraoNacional	
2707107	PadraoNacional	
2707206	PadraoNacional	
2707305	PadraoNacional	
2707404	Tributus	2.04
2707503	PadraoNacional	
2707602	PadraoNacional	
2707701	PadraoNacional	
2707909	Tributus	2.04
2708006	DBSeller	
2708105	PadraoNacional	
2708204	PadraoNacional	
2708303	PadraoNacional	
2708600	Kalana	
2709004	PadraoNacional	
2709103	PadraoNacional	
2709152	PadraoNacional	
2709301	PadraoNacional	
2709400	Tributus	2.04
2800209	WebISS	2.02
2800308	WebISS	2.02
2800506	PadraoNacional	
2800605	WebISS	2.02
2800670	Agape	2.03
2801009	WebISS	
2801108	PadraoNacional	
2801504	WebISS	2.02
2801603	PadraoNacional	
2801900	PadraoNacional	
2802007	PadraoNacional	
2802106	WebISS	
2802304	PadraoNacional	
2802601	PadraoNacional	
2802809	PadraoNacional	
2802908	WebISS	2.02
2803104	PadraoNacional	
2803302	WebISS	
2803401	PadraoNacional	
2803500	WebISS	2.02
2803609	WebISS	2.02
2803708	PadraoNacional	
2803906	PadraoNacional	
2804003	WebISS	2.02
2804102	WebISS	2.02
2804201	WebISS	2.02
2804300	WebISS	2.02
2804508	Tributus	2.04
2804607	PadraoNacional	
2804805	WebISS	2.02
2804904	PadraoNacional	
2805208	PadraoNacional	
2805406	PadraoNacional	
2805604	PadraoNacional	
2805802	PadraoNacional	
2806107	PadraoNacional	
2806305	PadraoNacional	
2806404	PadraoNacional	
2806503	PadraoNacional	
2806602	PadraoNacional	
2806701	WebISS	2.02
2806800	PadraoNacional	
2806909	PadraoNacional	
2807204	PadraoNacional	
2807402	WebISS	2.02
2900306	Fisco	2.03
2900355	PadraoNacional	
2900504	Fisco	2.03
2900603	PadraoNacional	
2900702	WebISS	2.02
2900801	Saatri	2.03
2900900	PadraoNacional	
2901007	PadraoNacional	
2901106	WebISS	
2901155	PadraoNacional	
2901205	Saatri	2.03
2901304	Saatri	2.03
2901353	PadraoNacional	
2901403	Saatri	2.03
2901502	PadraoNacional	
2901601	PadraoNacional	
2901700	PadraoNacional	
2901809	Fisco	2.03
2901957	PadraoNacional	
2902005	PadraoNacional	
2902054	PadraoNacional	
2902104	PadraoNacional	
2902203	PadraoNacional	
2902252	PadraoNacional	
2902302	PadraoNacional	
2902500	PadraoNacional	
2902609	Fisco	2.03
2902658	PadraoNacional	
2902708	Saatri	2.03
2902807	PadraoNacional	
2902906	EL	2.04
2903003	PadraoNacional	
2903102	PadraoNacional	
2903201	EL	
2903235	PadraoNacional	
2903276	Fisco	2.03
2903300	EL	2.04
2903409	Saatri	2.03
2903508	PadraoNacional	
2903607	PadraoNacional	
2903706	PadraoNacional	
2903904	Saatri	2.03
2903953	PadraoNacional	
2904001	Betha	
2904100	PadraoNacional	
2904308	PadraoNacional	
2904407	PadraoNacional	
2904605	WebISS	2.02
2904704	Saatri	2.03
2904753	PadraoNacional	
2904803	PadraoNacional	
2904852	Fisco	2.03
2904902	Fisco	2.03
2905008	PadraoNacional	
2905107	PadraoNacional	
2905305	PadraoNacional	
2905404	WebISS	2.02
2905503	PadraoNacional	
2905602	Saatri	2.03
2905701	ISSCamacari	2.01
2905800	PadraoNacional	
2905909	PadraoNacional	
2906006	PadraoNacional	
2906105	PadraoNacional	
2906204	PadraoNacional	
2906303	PadraoNacional	
2906402	PadraoNacional	
2906501	WebISS	2.02
2906600	Sudoeste	2.02
2906709	Saatri	2.03
2906808	PadraoNacional	
2906824	Fisco	2.03
2906857	PadraoNacional	
2906899	PadraoNacional	
2906907	EL	2.04
2907103	PadraoNacional	
2907202	Saatri	2.03
2907301	Fisco	2.03
2907400	PadraoNacional	
2907509	WebISS	2.02
2907707	Fisco	2.03
2907806	PadraoNacional	
2907905	PadraoNacional	
2908200	PadraoNacional	
2908408	PadraoNacional	
2908507	Fisco	2.03
2908705	PadraoNacional	
2908804	EloTech	
2908903	PadraoNacional	
2909000	PadraoNacional	
2909109	Sudoeste	2.02
2909208	Saatri	2.03
2909307	PadraoNacional	
2909406	Saatri	2.03
2909505	PadraoNacional	
2909604	Tributus	2.04
2909703	Saatri	2.03
2909802	Fisco	2.03
2909901	PadraoNacional	
2910008	PadraoNacional	
2910057	Saatri	2.03
2910107	Fisco	2.03
2910305	PadraoNacional	
2910503	Saatri	2.03
2910602	Saatri	2.03
2910701	Fisco	2.03
2910727	PadraoNacional	
2910750	PadraoNacional	
2910776	PadraoNacional	
2910800	WebISS	2.02
2910859	Fisco	2.03
2910909	PadraoNacional	
2911006	PadraoNacional	
2911105	PadraoNacional	
2911204	PadraoNacional	
2911253	Fisco	2.03
2911303	Fisco	2.03
2911402	PadraoNacional	
2911501	Saatri	2.03
2911600	Fisco	2.03
2911709	WebISS	2.02
2911808	EL	2.04
2911857	PadraoNacional	
2912004	PadraoNacional	
2912103	PadraoNacional	
2912202	EL	2.04
2912400	PadraoNacional	
2912608	PadraoNacional	
2912707	EL	2.04
2912806	WebISS	2.02
2913002	PadraoNacional	
2913101	PadraoNacional	
2913200	Saatri	2.03
2913309	Fisco	2.03
2913408	Fisco	2.03
2913457	Fisco	2.03
2913507	EL	2.04
2913606	PadraoNacional	
2913705	Saatri	2.03
2913903	Saatri	2.03
2914000	PadraoNacional	
2914109	Fisco	2.03
2914208	PadraoNacional	
2914307	PadraoNacional	
2914406	PadraoNacional	
2914505	PadraoNacional	
2914604	Saatri	2.03
2914653	Saatri	2.03
2914703	Saatri	2.03
2914802	WebISS	2.02
2914901	Saatri	2.03
2915007	Betha	
2915106	Betha	
2915205	PadraoNacional	
2915304	PadraoNacional	
2915353	Betha	
2915403	EL	2.04
2915502	PadraoNacional	
2915601	WebISS	2.02
2915700	PadraoNacional	
2915809	PadraoNacional	
2915908	Saatri	2.03
2916005	Fisco	2.03
2916104	PadraoNacional	
2916203	PadraoNacional	
2916401	WebISS	2.02
2916500	PadraoNacional	
2916708	PadraoNacional	
2916807	EloTech	2.03
2916856	PadraoNacional	
2916906	PadraoNacional	
2917003	Saatri	2.03
2917102	PadraoNacional	
2917201	EL	2.04
2917300	PadraoNacional	
2917334	PadraoNacional	
2917508	Saatri	2.03
2917607	PadraoNacional	
2917706	PadraoNacional	
2918001	EL	2.04
2918100	Saatri	2.03
2918308	EL	2.04
2918357	PadraoNacional	
2918407	WebISS	2.02
2918456	PadraoNacional	
2918506	PadraoNacional	
2918555	EL	2.04
2918605	PadraoNacional	
2918704	PadraoNacional	
2918803	PadraoNacional	
2918902	Saatri	2.03
2919009	PadraoNacional	
2919058	PadraoNacional	
2919108	PadraoNacional	
2919157	PadraoNacional	
2919207	MetropolisWeb	
2919306	Betha	
2919504	Fisco	2.03
2919553	PadraoNacional	
2919603	Fisco	2.03
2919702	PadraoNacional	
2919900	PadraoNacional	
2919926	PadraoNacional	
2919959	PadraoNacional	
2920007	Saatri	2.03
2920304	PadraoNacional	
2920452	PadraoNacional	
2920502	Betha	
2920809	PadraoNacional	
2920908	PadraoNacional	
2921104	EL	2.04
2921302	Sudoeste	2.02
2921401	PadraoNacional	
2921450	PadraoNacional	
2921500	PadraoNacional	
2921708	PadraoNacional	
2921906	PadraoNacional	
2922003	Saatri	2.03
2922052	Saatri	2.03
2922102	PadraoNacional	
2922201	PadraoNacional	
2922250	PadraoNacional	
2922508	PadraoNacional	
2922607	Sudoeste	2.02
2922656	PadraoNacional	
2922706	EL	2.04
2922755	PadraoNacional	
2922854	PadraoNacional	
2922904	Fisco	2.03
2923001	Saatri	2.03
2923035	PadraoNacional	
2923050	PadraoNacional	
2923209	PadraoNacional	
2923308	Saatri	2.03
2923357	PadraoNacional	
2923407	PadraoNacional	
2923704	PadraoNacional	
2923803	PadraoNacional	
2923902	Fisco	2.03
2924009	Fisco	2.03
2924058	Sudoeste	2.02
2924207	PadraoNacional	
2924405	PadraoNacional	
2924504	PadraoNacional	
2924603	PadraoNacional	
2924652	Fisco	2.03
2924801	Saatri	2.03
2925105	EL	2.04
2925204	WebISS	
2925253	PadraoNacional	
2925303	GestaoISS	2.02
2925402	PadraoNacional	
2925501	EL	2.04
2925709	EL	2.04
2925758	PadraoNacional	
2925907	PadraoNacional	
2925931	Fisco	2.03
2926004	PadraoNacional	
2926103	PadraoNacional	
2926202	Saatri	2.03
2926301	PadraoNacional	
2926400	PadraoNacional	
2926657	PadraoNacional	
2926806	Fiorilli	2.00
2927002	PadraoNacional	
2927200	Fisco	2.03
2927309	Fisco	2.03
2927408	ISSSalvador	
2927606	PadraoNacional	
2927705	PadraoNacional	
2927804	PadraoNacional	
2927903	PadraoNacional	
2928000	Sudoeste	2.02
2928059	PadraoNacional	
2928109	Fisco	2.03
2928208	PadraoNacional	
2928307	PadraoNacional	
2928406	PadraoNacional	
2928505	PadraoNacional	
2928703	WebISS	2.02
2928802	Fisco	2.03
2928901	PadraoNacional	
2929057	PadraoNacional	
2929107	Fisco	2.03
2929206	Saatri	2.03
2929255	PadraoNacional	
2929305	WebISS	2.02
2929370	Fisco	2.03
2929404	Fisco	2.03
2929503	Saatri	2.03
2929602	Fisco	2.03
2929909	PadraoNacional	
2930006	Fisco	2.03
2930105	WebISS	2.02
2930154	PadraoNacional	
2930204	PadraoNacional	
2930501	Ginfes	
2930600	PadraoNacional	
2930709	EL	2.04
2930758	PadraoNacional	
2930766	PadraoNacional	
2930774	PadraoNacional	
2930808	PadraoNacional	
2930907	PadraoNacional	
2931004	PadraoNacional	
2931103	PadraoNacional	
2931301	PadraoNacional	
2931350	Sudoeste	2.02
2931400	PadraoNacional	
2931509	Fisco	2.03
2931608	PadraoNacional	
2931707	PadraoNacional	
2931806	Saatri	2.03
2932002	PadraoNacional	
2932200	PadraoNacional	
2932309	Saatri	2.03
2932408	PadraoNacional	
2932457	Fisco	2.03
2932507	EL	
2932606	PadraoNacional	
2932705	WebISS	2.02
2932804	Saatri	2.03
2932903	EL	2.04
2933000	PadraoNacional	
2933059	PadraoNacional	
2933109	Fisco	2.03
2933158	PadraoNacional	
2933208	PadraoNacional	
2933257	PadraoNacional	
2933307	EL	2.04
2933406	PadraoNacional	
2933455	PadraoNacional	
2933505	PadraoNacional	
3100104	PadraoNacional	
3100203	Fiorilli	2.00
3100302	PadraoNacional	
3100500	eReceita	2.02
3100609	PadraoNacional	
3100807	PadraoNacional	
3100906	PadraoNacional	
3101003	PadraoNacional	
3101201	Futurize	2.02
3101300	Futurize	2.02
3101409	PadraoNacional	
3101508	Actcon	2.02
3101607	Betha	
3101631	PadraoNacional	
3101805	PadraoNacional	
3101904	PadraoNacional	
3102001	Betha	
3102050	PadraoNacional	
3102209	PadraoNacional	
3102308	Pronim	
3102407	Sintese	2.04
3102506	Futurize	2.02
3102605	PadraoNacional	
3102704	PadraoNacional	
3102803	Futurize	2.02
3102852	PadraoNacional	
3102902	PadraoNacional	
3103009	Betha	
3103108	Futurize	2.02
3103207	PadraoNacional	
3103306	Adm	2.01
3103405	Actcon	2.02
3103504	GovDigital	2.00
3103603	Futurize	2.02
3103702	Futurize	2.02
3103751	PadraoNacional	
3103801	PadraoNacional	
3103900	PadraoNacional	
3104007	PadraoNacional	
3104106	SimplISS	
3104205	WebISS	2.02
3104304	Bauhaus	
3104403	Futurize	2.02
3104452	PadraoNacional	
3104502	Fiorilli	2.00
3104601	PadraoNacional	
3104700	PadraoNacional	
3104809	Sintese	2.04
3104908	Futurize	2.02
3105004	PadraoNacional	
3105103	PadraoNacional	
3105202	Futurize	2.02
3105301	Betha	
3105400	SigCorp	2.04
3105509	PadraoNacional	
3105608	WebISS	2.02
3105707	PadraoNacional	
3105905	PadraoNacional	
3106002	PadraoNacional	
3106101	Futurize	2.02
3106200	PadraoNacional	
3106309	GovDigital	2.00
3106408	PadraoNacional	
3106507	PadraoNacional	
3106606	Futurize	2.02
3106655	PadraoNacional	
3106705	PadraoNacional	
3106804	Futurize	2.02
3106903	Futurize	2.02
3107109	Betha	
3107208	Futurize	2.02
3107307	Sintese	2.04
3107406	IPM	1.01
3107505	Futurize	2.02
3107604	PadraoNacional	
3107703	Sintese	2.04
3107901	Fiorilli	2.00
3108008	PadraoNacional	
3108107	Fiorilli	2.00
3108206	NFSeBrasil	
3108255	Sintese	2.04
3108305	Fiorilli	2.00
3108404	Betha	
3108552	PadraoNacional	
3108602	PadraoNacional	
3108701	Futurize	2.02
3108800	Fiorilli	2.00
3109006	PadraoNacional	
3109105	Fiorilli	2.00
3109204	Sintese	2.04
3109303	Fiorilli	2.00
3109402	PadraoNacional	
3109451	Futurize	2.02
3109501	Fiorilli	2.00
3109600	Sintese	2.04
3109709	PadraoNacional	
3109808	GovDigital	2.00
3109907	PadraoNacional	
3110004	Pronim	
3110103	EL	
3110202	WebISS	
3110301	PadraoNacional	
3110400	SH3	2.00
3110509	Fiorilli	2.00
3110608	Fiorilli	2.00
3110707	PadraoNacional	
3110806	WebISS	2.02
3110905	PadraoNacional	
3111002	PadraoNacional	
3111101	Horus	
3111150	Sintese	2.04
3111200	PadraoNacional	
3111309	PadraoNacional	
3111408	PadraoNacional	
3111507	PadraoNacional	
3111606	Betha	
3111705	Futurize	2.02
3111903	PadraoNacional	
3112000	NFSeBrasil	
3112059	NFSeBrasil	
3112109	PadraoNacional	
3112208	SH3	2.00
3112307	Sintese	2.04
3112406	PadraoNacional	
3112505	ISSIntel	
3112604	GovDigital	2.00
3112703	Sintese	2.04
3112802	Fiorilli	2.00
3112901	Futurize	2.02
3113008	PadraoNacional	
3113107	PadraoNacional	
3113206	PadraoNacional	
3113305	EL	
3113404	Pronim	
3113503	PadraoNacional	
3113602	PadraoNacional	
3113701	PadraoNacional	
3113800	PadraoNacional	
3113909	PadraoNacional	
3114006	PadraoNacional	
3114105	PadraoNacional	
3114204	PadraoNacional	
3114303	PadraoNacional	
3114402	Fiorilli	2.00
3114501	IPM	1.01
3114600	PadraoNacional	
3114709	Fiorilli	2.00
3114808	Futurize	2.02
3114907	PadraoNacional	
3115003	PadraoNacional	
3115201	PadraoNacional	
3115300	IPM	2.04
3115359	Pronim	
3115409	PadraoNacional	
3115458	PadraoNacional	
3115474	Sintese	2.04
3115508	GovDigital	2.00
3115607	ISSLegal	2.03
3115706	EL	2.04
3115805	PadraoNacional	
3115904	Futurize	2.02
3116001	Actcon	2.02
3116100	PadraoNacional	
3116159	Sintese	2.04
3116209	Futurize	2.02
3116308	Futurize	2.02
3116407	PadraoNacional	
3116506	PadraoNacional	
3116605	Betha	
3116704	Futurize	2.02
3116803	PadraoNacional	
3116902	PadraoNacional	
3117009	Sintese	2.04
3117108	Betha	
3117207	ISSLegal	2.03
3117306	PadraoNacional	
3117405	Futurize	2.02
3117504	GovDigital	2.00
3117603	Fiorilli	2.00
3117702	PadraoNacional	
3117801	PadraoNacional	
3117836	Sintese	2.04
3117876	PadraoNacional	
3117900	PadraoNacional	
3118007	PadraoNacional	
3118106	PadraoNacional	
3118205	PadraoNacional	
3118304	Betha	
3118403	VersaTecnologia	2.04
3118502	Fiorilli	2.00
3118601	Pronim	
3118700	PadraoNacional	
3118809	Sintese	2.04
3118908	EL	
3119005	PadraoNacional	
3119104	PadraoNacional	
3119203	PadraoNacional	
3119302	PadraoNacional	
3119401	PadraoNacional	
3119500	Adm	2.01
3119609	Adm	2.01
3119708	PadraoNacional	
3119807	Futurize	2.02
3119906	PadraoNacional	
3119955	PadraoNacional	
3120003	PadraoNacional	
3120102	Sintese	2.04
3120151	PadraoNacional	
3120201	Bauhaus	
3120300	Sintese	2.04
3120409	SH3	2.00
3120508	Futurize	2.02
3120607	Sintese	2.04
3120706	PadraoNacional	
3120805	Futurize	2.02
3120839	Futurize	2.02
3120870	PadraoNacional	
3120904	PadraoNacional	
3121001	PadraoNacional	
3121100	Sintese	2.04
3121209	Horus	
3121258	PadraoNacional	
3121308	PadraoNacional	
3121407	PadraoNacional	
3121605	PadraoNacional	
3121704	Futurize	2.02
3121803	Actcon	2.02
3121902	Adm	2.01
3122009	PadraoNacional	
3122108	PadraoNacional	
3122207	PadraoNacional	
3122306	PadraoNacional	
3122355	PadraoNacional	
3122405	PadraoNacional	
3122454	PadraoNacional	
3122470	PadraoNacional	
3122603	PadraoNacional	
3122702	Fiorilli	2.00
3122801	Futurize	2.02
3122900	Adm	2.01
3123007	PadraoNacional	
3123106	PadraoNacional	
3123205	GovDigital	2.00
3123304	Adm	2.01
3123403	PadraoNacional	
3123502	PadraoNacional	
3123528	PadraoNacional	
3123601	PadraoNacional	
3123809	PadraoNacional	
3123908	PadraoNacional	
3124005	SH3	2.00
3124104	Fiorilli	2.00
3124203	EL	2.04
3124302	Sintese	2.04
3124401	PadraoNacional	
3124500	Fiorilli	2.00
3124609	Futurize	2.02
3124807	PadraoNacional	
3124906	Futurize	2.02
3125002	Futurize	2.02
3125101	WebISS	2.02
3125200	Bauhaus	
3125309	EL	2.04
3125507	PadraoNacional	
3125606	PadraoNacional	
3125705	PadraoNacional	
3125903	PadraoNacional	
3125952	Futurize	2.02
3126000	PadraoNacional	
3126109	WebISS	2.02
3126208	ISSLegal	2.03
3126307	NFSeBrasil	
3126406	PadraoNacional	
3126505	PadraoNacional	
3126604	Sintese	2.04
3126703	Sintese	2.04
3126752	PadraoNacional	
3126802	PadraoNacional	
3126901	PadraoNacional	
3126950	PadraoNacional	
3127008	PadraoNacional	
3127057	NFSeBrasil	
3127073	Sintese	2.04
3127107	GovDigital	2.00
3127206	GestaoISS	2.02
3127305	PadraoNacional	
3127339	Sintese	2.04
3127354	PadraoNacional	
3127370	Futurize	2.02
3127388	Adm	2.01
3127404	Fiorilli	2.00
3127503	Futurize	2.02
3127602	Sintese	2.04
3127701	PadraoNacional	
3127800	PadraoNacional	
3127909	PadraoNacional	
3128006	EL	2.04
3128105	PadraoNacional	
3128204	PadraoNacional	
3128253	Sintese	2.04
3128303	Betha	
3128402	Futurize	2.02
3128501	Adm	2.01
3128600	NFSeBrasil	
3128709	GovDigital	2.01
3128808	PadraoNacional	
3128907	PadraoNacional	
3129004	PadraoNacional	
3129301	VersaTecnologia	2.04
3129400	Futurize	2.02
3129509	PadraoNacional	
3129608	PadraoNacional	
3129657	PadraoNacional	
3129707	EL	
3129806	PadraoNacional	
3129905	Futurize	2.02
3130002	SH3	2.00
3130051	Sintese	2.04
3130101	ISSDigital	
3130200	Betha	
3130309	PadraoNacional	
3130408	PadraoNacional	
3130507	PadraoNacional	
3130556	VersaTecnologia	2.04
3130606	PadraoNacional	
3130705	PadraoNacional	
3130804	SH3	2.00
3130903	VersaTecnologia	2.04
3131000	NFSeBrasil	
3131109	Betha	
3131158	Actcon	2.02
3131208	PadraoNacional	
3131307	SigCorp	2.04
3131406	PadraoNacional	
3131505	PadraoNacional	
3131604	PadraoNacional	
3131703	Pronim	
3131802	EL	
3131901	IPM	2.04
3132008	Sintese	2.04
3132107	Sintese	2.04
3132206	Betha	
3132305	PadraoNacional	
3132404	PadraoNacional	
3132503	PadraoNacional	
3132701	EL	
3132800	PadraoNacional	
3132909	PadraoNacional	
3133006	PadraoNacional	
3133105	GovDigital	2.00
3133204	PadraoNacional	
3133303	Sintese	2.04
3133402	FGMaiss	
3133501	Fiorilli	2.00
3133600	Fiorilli	1.01
3133709	PadraoNacional	
3133758	Betha	
3133808	ISSNet	
3133907	SH3	2.00
3134004	Sintese	2.04
3134103	Fiorilli	2.00
3134202	PadraoNacional	
3134301	PadraoNacional	
3134400	PadraoNacional	
3134509	PadraoNacional	
3134608	WebISS	
3134707	PadraoNacional	
3134806	PadraoNacional	
3134905	Fiorilli	2.00
3135050	WebISS	2.02
3135076	PadraoNacional	
3135100	Sintese	2.04
3135209	Sintese	2.04
3135308	Fiorilli	2.00
3135357	PadraoNacional	
3135407	PadraoNacional	
3135456	Sintese	2.04
3135605	PadraoNacional	
3135704	PadraoNacional	
3135803	PadraoNacional	
3136009	PadraoNacional	
3136108	Actcon	2.02
3136207	EL	2.04
3136306	PadraoNacional	
3136405	Sintese	2.04
3136504	Futurize	2.02
3136520	Sintese	2.04
3136553	NFSeBrasil	
3136579	PadraoNacional	
3136603	Fiorilli	2.00
3136652	PadraoNacional	
3136702	fintelISS	2.00
3136801	PadraoNacional	
3136900	PadraoNacional	
3136959	Sintese	2.04
3137007	PadraoNacional	
3137106	PadraoNacional	
3137205	Betha	
3137304	PadraoNacional	
3137403	PadraoNacional	
3137502	PadraoNacional	
3137536	PadraoNacional	
3137601	Ginfes	
3137700	PadraoNacional	
3137809	Fiorilli	2.00
3137908	Futurize	2.02
3138005	Futurize	2.02
3138104	PadraoNacional	
3138203	GovDigital	2.01
3138351	Sintese	2.04
3138401	Fiorilli	2.00
3138500	Futurize	2.02
3138609	Futurize	2.02
3138625	GovDigital	2.00
3138658	PadraoNacional	
3138674	eReceita	2.02
3138708	SH3	2.00
3138807	PadraoNacional	
3138906	NFSeBrasil	
3139003	PadraoNacional	
3139102	PadraoNacional	
3139201	PadraoNacional	
3139250	Sintese	2.04
3139300	PadraoNacional	
3139409	EL	2.04
3139508	NFSeBrasil	
3139607	ISSNet	
3139706	PadraoNacional	
3139805	Futurize	2.02
3139904	Futurize	2.02
3140001	Betha	
3140100	Futurize	2.02
3140159	PadraoNacional	
3140209	Futurize	2.02
3140308	Actcon	2.02
3140407	ISSLegal	2.03
3140506	Fiorilli	2.00
3140530	PadraoNacional	
3140605	Sintese	2.04
3140704	ISSDigital	
3140803	Futurize	2.02
3140852	PadraoNacional	
3141009	PadraoNacional	
3141108	NFSeBrasil	
3141207	PadraoNacional	
3141306	WebISS	2.02
3141405	Sintese	2.04
3141603	Futurize	2.02
3141702	GovDigital	2.00
3141801	Sintese	2.04
3141900	Futurize	2.02
3142007	Sintese	2.04
3142106	Futurize	2.02
3142205	Futurize	2.02
3142254	Sintese	2.04
3142304	PadraoNacional	
3142403	Pronim	
3142502	PadraoNacional	
3142601	Fiorilli	2.00
3142700	PadraoNacional	
3142809	PadraoNacional	
3142908	PadraoNacional	
3143005	PadraoNacional	
3143104	PadraoNacional	
3143203	EL	2.04
3143302	PadraoNacional	
3143401	Fiorilli	2.00
3143450	Sintese	2.04
3143500	PadraoNacional	
3143609	PadraoNacional	
3143708	EL	
3143906	PadraoNacional	
3144003	PadraoNacional	
3144102	PadraoNacional	
3144201	PadraoNacional	
3144359	VersaTecnologia	2.04
3144375	Futurize	2.02
3144409	Futurize	2.02
3144508	PadraoNacional	
3144607	Betha	
3144656	PadraoNacional	
3144672	PadraoNacional	
3144706	SimplISS	
3144805	PadraoNacional	
3144904	PadraoNacional	
3145000	PadraoNacional	
3145059	PadraoNacional	
3145109	EL	
3145208	PadraoNacional	
3145307	Sintese	2.04
3145356	EL	2.04
3145372	PadraoNacional	
3145406	Futurize	2.02
3145455	Sintese	2.04
3145505	Futurize	2.02
3145604	PadraoNacional	
3145703	Futurize	2.02
3145851	PadraoNacional	
3145877	Futurize	2.02
3145901	Betha	
3146008	PadraoNacional	
3146107	PadraoNacional	
3146255	Sintese	2.04
3146305	PadraoNacional	
3146404	Fiorilli	2.00
3146503	GestaoISS	2.02
3146552	PadraoNacional	
3146602	Futurize	2.02
3146750	PadraoNacional	
3146909	PadraoNacional	
3147006	PadraoNacional	
3147105	ISSDigital	
3147204	PadraoNacional	
3147402	PadraoNacional	
3147501	Fiorilli	2.00
3147600	PadraoNacional	
3147709	PadraoNacional	
3147808	Futurize	2.02
3147907	WebISS	2.02
3147956	Sintese	2.04
3148004	PadraoNacional	
3148103	SimplISS	
3148202	Futurize	2.02
3148301	Futurize	2.02
3148400	PadraoNacional	
3148509	PadraoNacional	
3148608	Bauhaus	
3148707	PadraoNacional	
3148756	VersaTecnologia	2.04
3148806	Futurize	2.02
3148905	NFSeBrasil	
3149002	Fiorilli	2.00
3149101	PadraoNacional	
3149150	PadraoNacional	
3149200	PadraoNacional	
3149309	GovDigital	2.00
3149408	Futurize	2.02
3149507	Futurize	2.02
3149606	WebISS	2.02
3149705	NFSeBrasil	
3149804	PadraoNacional	
3149903	GestaoISS	2.02
3149952	EL	
3150000	NFSeBrasil	
3150109	Futurize	2.02
3150158	VersaTecnologia	2.04
3150208	Futurize	2.02
3150307	PadraoNacional	
3150406	PadraoNacional	
3150505	PadraoNacional	
3150539	Futurize	2.02
3150570	PadraoNacional	
3150604	PadraoNacional	
3150703	IPM	2.04
3150802	Futurize	2.02
3150901	Fiorilli	2.00
3151008	Fiorilli	2.00
3151107	Siappa	
3151206	PadraoNacional	
3151305	Adm	2.01
3151404	NFSeBrasil	
3151503	ISSIntel	
3151602	Betha	
3151701	Betha	
3151800	GovDigital	2.01
